address,latitude,longitude,name
4720 Alabama Rd NE,34.064639406,-84.423311036,KFC/Taco Bell
5350 Highland Rd,42.660203,-83.394737,Taco Bell
2198 E Arapaho Rd,32.960166449,-96.683404395,McDonald's
10790 W Colfax Ave,39.73972,-105.11864,SUBWAY
6101 N Martin Luther King Ave,35.53426,-97.47767,SONIC Drive In
508 Munson Ave,44.758385,-85.578594,SUBWAY
1813 N Keyser Ave,41.4447,-75.6704,Burger King
450 W Belmont Dr,34.480913,-84.944842,McDonald's
13204 Imperial Hwy,33.916627713,-118.050926876,Del Taco
313 Stanley K Tanger Blvd,33.3521,-84.1208,KFC
Route 60,38.176358342,-81.304308,Taco Bell
1650 W Broadway St,46.879083,-114.020032,Subway
2016 Cornhusker Rd,41.15975,-95.94199,Chick-fil-A
1200 SW Green Oaks Blvd,32.6592,-97.1333,Popeyes Chicken & Biscuits
3518 S Timberline Rd,40.53837,-105.03768,Sonic Drive-In
1017 Dallas Cherryville Hwy,35.315017,-81.192074,Bojangles' Famous Chicken 'n Biscuits
12605 SE Division St,45.5044,-122.5341,Taco Bell
625 W Coshocton St,40.14715,-82.70082,McDonald's
1376 N Hwy 27,36.742193,-84.472242,Arby's
1106 Jefferson St S E,34.79095,-86.97196,Steak-out
3970 Tampa Rd,28.036841615,-82.65901724,Jimmy John's
143 Washington Pointe Dr,39.775888,-85.979823,Hardee's
3118 Estes Pkwy,32.44892,-94.72254,McDonald's
4292 Washington Rd,33.5347,-82.12697,Taco Bell
5821 Saratoga Blvd,27.682876,-97.379739,Taco Bell
1839 Benning Rd NE,38.898922,-76.97707,Wings N' More Wings
3156 S Kingshighway Blvd,38.60256,-90.26911,SONIC Drive In
800 S Washburn St,44.01158,-88.58437,Burger King
509 Lincoln Way,42.0233,-93.6172,KFC
7387 N Liberty Dr,39.37655,-84.37771,Burger King
7060 Michigan Ave,42.3314,-83.1316,Church's Chicken
2050 Lebanon Church Rd,40.34815,-79.947479,Taco Bell
990 Playa Ave,36.619008,-121.843904,McDonald's
8543 Tara Blvd,33.52163,-84.364066,Wendy's
333 E Main St,38.04253,-84.49269,Jimmy John's
3303 N Lamar Blvd,30.301760686,-97.744948267,P. Terry's
913 N Wisner St,42.259426,-84.428152,Wendy's
2404 W Court St,46.241552,-119.122657,Taco Bell
4301 Natural Bridge Ave,38.669772,-90.236454,J J Fish and Chicken
1506 W Cedar,43.084372646,-96.792817039,Burger King
4305 W Pipeline Rd,32.822899286,-97.154733538,Domino's Pizza
4223 State Route 43,41.1051,-81.3471,McDonald's
1919 S Orange Ave,28.51961,-81.375891,Wendy's
343 Broadway,40.515378237,-101.643069534,Taco John's
1001 E Yelm Ave,46.935788,-122.595074,Jack in the Box
3280 Coral Way,25.732096,-80.260414,McDonald's
901 E Curry Rd,33.439934,-111.92605,Jack in the Box
5550 W Orem Dr,29.627594947,-95.466642,Taco Bell
4343 E Camelback Rd,33.50899,-111.98787,Jack in the Box
975 Crosstown Dr,33.371662,-84.56751,Wendy's
1930 E 7th Ave,32.0824,-96.4826,Dairy Queen
9900 Airport Blvd,30.67128,-88.27654,McDonald's
758 S Boulder Hwy,36.02975,-114.96988,Carl's Jr.
201 Pittman Rd,38.2204,-122.1276,Del Taco
44805 Schoenherr,42.625149743,-82.993742273,Burger King
4375 4379 White Plains Rd,40.899779756,-73.85709393,Subway
428 N Main St,41.1859,-80.7656,McDonald's
217 Upper River Rd,38.83066,-82.15844,Captain D's
3995 Rochester Rd,42.577696,-83.128375,Wendy's
400 S Lyons Ave,43.543855,-96.774375,Wendy's
14985 Airline Hwy,30.36,-91.0083,McDonald's
3036 S Garnett Rd,36.1195,-95.85151,Church's Chicken
101 S Timberland Dr,31.33577,-94.71771,Church's Chicken
4011 196th St SW,47.8213,-122.2876,KFC
6360 W Charleston Blvd,36.1428,-115.2253,McDonald's
13980 Nacogdoches Rd,29.56777,-98.38491,Carl's Jr.
2806 N Broadway,35.998139336,-83.924106594,Burger King
5008 S Amherst Hwy,37.4349,-79.1224,Wendy's
15697 N Reems Rd,33.626772,-112.393722,Church's Chicken
105 N Goose Creek Blvd,32.998202,-80.039157,Burger King
1700 Tiffin Ave,41.05309,-83.6171,Burger King
727 W San Marcos Blvd,33.13689,-117.17971,Subway
1036 Edgefield Rd,33.57165,-81.93857,SONIC Drive In
3085 Ronald Reagan Blvd,34.1509,-84.1718,Burger King
1730 NE Highway 99w,45.2265,-123.1806,Wendy's
195 E Central Dr,43.596741,-116.39284,McDonald's
10710 Page Ave,38.691968,-90.397511166,Wendy's
220 S Ford Rd,39.926328468,-86.279042536,Burger King
1039 W Main St,36.212601739,-86.318617924,Hardee's
1397 Progressive Dr,40.877075,-97.102017,McDonald's
1 Borgata Way,39.37739,-74.43568,Panda Express
18241 N Pima Rd,33.651915692,-111.886793523,McDonald's
920 Charlevoix Ave,45.370095,-84.974825,Burger King
Clovis & Ashland,36.764081633,-119.70100555,Mcdonald's
1595 S Hanley Rd,38.626733,-90.335344,McDonalds
600 Saint Andrews Rd,34.04429,-81.12441,McDonald's
5321 Blue Mound Rd,32.835433,-97.34295,McDonald's
710 Andrews Hwy,31.998518,-102.107598,Burger King
4810 NE 4th St,47.488503,-122.154902,Jack in the Box
1155 E Twain Ave,36.12118,-115.1387,Little Caesars Pizza
2000 N Main St,40.19383725,-105.101271308,Burger King
1300 S Lamb Blvd,36.15748,-115.079768,Panda Express
2717 Florence Blvd,34.83062,-87.62706,Taco Bell
2980 Fort Worth Hwy,32.756544895,-97.711240847,McDonald's
1200 N Monroe St,41.932877404,-83.389309644,A&W
1331 S John B Dennis Hwy,36.50502,-82.55428,McDonald's
2511 N 2nd St,36.356376,-94.116012866,Subway
6622 W Fullerton Ave,41.924213,-87.791554,Taco Bell
11201 Kingston Pike,35.88490332,-84.15431709,Kentucky Fried Chicken
37 Ofallon Sq,38.801431,-90.700605,Subway
1160 Homestead Rd N,26.606193,-81.648473,Burger King
1621 Pacheco St,35.661097,-105.959505,McDonalds
2363 White Hall Blvd,39.43632297,-80.182441717,Burger King
2000 2098 E State Highway 31,32.099099,-96.443058,Mcdonald's
2055 5th Ave,38.42292,-82.42093,SUBWAY
2021 E Market St,41.060767,-81.455031,McDonalds
11 Benefit St,41.891831398,-71.371393203,Greek Oven Pizza and Wings
1325 Denver Ave,40.4052,-105.0464,Mc Donald's
3451 Colorado Ave,41.465111,-82.133108,Burger King
2618 State Rd,41.144402,-81.508973,Taco Bell
7100 S May Ave,35.39463,-97.56557,Jack in the Box
314 Barnstable Rd,41.661922,-70.28549,KFC
7515 W Bell Rd,33.637855,-112.2208,McDonald's
2333 Bob Bullock Loop,27.518555423,-99.449034072,Church's Chicken
150 Cranbrook Rd,39.46469,-76.63373,Burger King
656 Hwy 31 E,32.309199,-95.47221277,Taco Bell
47 E Main St,39.00475,-85.62664,Burger King
1942 N US Highway 31 N,44.74513,-85.53804,Wendy's
1352 W 190th St,33.857922,-118.301071,Wienerschnitzel
453 Sw 8th St,25.766182,-80.20161,Domino's Pizza
3770 W Robinson St,35.232474898,-97.496752738,City Bites
11702 Sudley Manor Dr,38.785828,-77.51713,Dairy Queen
70 Homer M Adams Pkwy,38.9108,-90.1557,Taco Bell
300 Hanover St,40.095808,-80.722776,McDonald's
500 S 16th St,44.068203,-116.92311,Arctic Circle
115 N Dixon Rd,40.48868,-86.1656,Subway
4620 1st Ave NE,42.0249,-91.6235,Subway
1147 N Eola Rd,41.77992,-88.24023,Jersey Mike's Subs
27 S Pleasantburg Dr,34.841503,-82.363439,Smoothie King
903 Apollo Dr,40.561546,-84.172975,Taco Bell
2555 SW Cherry Park Rd,45.52859,-122.41256,McDonald's
13725 W Bell Rd,33.6386,-112.353751,Chick-fil-A
1144 Airport Blvd,30.27221,-97.697889,Golden Chick
357 S Charles G Seivers Blvd,36.09395,-84.13735,McDonald's
1413 Ringold,32.024699209,-93.339255675,Burger King
75 Middlesex Tpke,42.47982,-71.2162,Bobby's Burger Palace
5950 N Highway 99,38.017254,-121.25777,Wienerschnitzel
12112 Brittingham Ln,38.2143,-75.7011,McDonald's
544 Fieldstown Rd,33.651804,-86.821238,Arby's
1112 N First Avenues E,45.975781,-94.350031,Burger King
2921 S Figueroa St,34.025425,-118.278305,Jack in the Box
80 Dekalb Ave,40.68968,-73.979645,Smashburger
40980 California Oaks Rd,33.56763789,-117.205465924,Carl's Jr.
5625 Lawrenceville Hwy,33.88069,-84.165712,Bojangles' Famous Chicken 'n Biscuits
660 Mountain Parkway Spur,37.73716,-83.560697,Arby's
1102 N Chucky Pike,36.126503,-83.46907,Wendy's
19025 State Route 2,47.860961,-121.975552,Taco Bell
3800 N 1st Ave,32.27599,-110.96059,SONIC Drive In
6705 Pines Rd,32.44761,-93.86369,McDonald's
3223 Washington Blvd,39.25684,-76.66374,McDonald's
8596 Dixie Hwy,38.128379038,-85.850000381,Wendy's
3508 Dayton Blvd,35.11302,-85.2928,Sonic Drive-In
8801 N Indian Trail Rd,47.739033,-117.484587,Taco Del Mar
34835 Plymouth Ave,42.367589,-83.385891,Burger King
3031 E Indian School Rd,33.495166,-112.016361,Baskin-Robbins
1702 S Center St,42.028127959,-92.911965864,Jimmy John's
7096 N Durango Dr,36.289642,-115.287415,El Pollo Loco
1601 S Irby St,34.16414,-79.76553,KFC
1931 S Yale Ave,36.1351,-95.922,Jimmy John's
802 S Walnut St,29.93737,-82.11164,McDonald's
2100 Red Lion Rd,40.097527,-75.018718,Wendy's
1950 W Baseline Rd,33.378952,-111.87638,KFC
1611 Pennsylvania Ave,39.754417,-75.563438,Boston Market
817 Leisure Town Rd,38.38616,-121.93312,McDonald's
11700 Princeton Pike Inside Tricounty Mall,39.309643604,-84.458319292,Burger King
4945 Kipling St,39.786358,-105.11014,Burger King
5270 E Arapahoe Rd,39.595017,-104.926601,Subway
4752 S Kirkman Rd,28.492914,-81.459085,Chick-fil-A
9299 Thornton Rd,38.034228,121.337911,Dairy Queen
6825 Maynardville Pike,36.0711,-83.928,Burger King
13165 S W Pacific Hwy,45.424558,-122.781563,Long John Silver's
4020 E Lake St,44.948637,-93.214363,Taco Bell
2811 N Piedras St,31.794571863,-106.517200043,Mcdonald's
11916 Aviation Blvd,33.924828,-118.378075,SUBWAY
1299 Center Dr,42.313215,-122.856834,Hometown Buffet
220 Riggs Rd NE,38.95684,-77.00285,Taco Bell
1554 S Bascom Ave,37.294871,-121.931009,Boston Market
4965 Sugarloaf Pkwy,33.95743,-84.05794144,Chick-fil-A
61 Us Highway 68 W,36.926121,-88.345066,Hardee's
1324 Hampton Ave,38.625824,-90.287392,Taco Bell
1810 Wynnton Rd,32.46752,-84.96716,SONIC Drive In
1701 E State Route 69,34.548858,-112.439452,Mcdonald's
7941 S Broadway,39.57186,-104.99045,Subway
7150 Hamilton Blvd,40.5487,-75.596,KFC
13102 Goldenwest St,33.772158,-118.006962,SUBWAY
808 E Marland St,32.69662,-103.12582,Subway
13314 E 116th St N,36.32145,-95.82525,SONIC Drive In
101 Central Ave,32.21299,-80.72624,KFC
9845 W Bell Rd,33.6379266,-112.2717309,Domino's Pizza
1879 Hooper Ave,40.014404,-74.14577,Dunkin Donuts
3721 SW Topeka Blvd,39.00019,-95.68784,SONIC Drive In
2350 Miracle Mile,35.101091,-114.596582,Kfc
1701 E Markland Ave,40.47659,-86.11075,Arby's
13410 W Maple Rd,41.29226,-96.1236,Panera Bread
8031 Metcalf Ave,38.983150089,-94.667032957,Sonic Drive-in
13131 Kingston Ave,37.3467,-77.3422,McDonald's
692 Highway 76,36.469776,-86.673706,Wendy's
3227 S Kingshighway Blvd,38.601395,-90.26989,Hardees
2649 Cascade Ave,45.710561,-121.538647,Taco Bell
3710 E State Blvd,41.085824045,-85.158602536,Burger King
3728 S Archer Ave,41.825838,-87.685181,Burger King
903 N Court St,37.73721,-88.93234,Taco John's
1250 Crater Lake Ave,42.341683995,-122.860013463,Subway
1177 Pontiac Ave,41.7524,-71.4515,Burger King
2761 N Grand Ave,33.774,-117.85298,Del Taco
1840 Lapalco Blvd,29.875105,-90.050413,Burger King
3050 Youngfield St,39.75949,-105.14212,Taco Bell
5725 Dry Creek Ln NE,42.03578,-91.65579,McDonald's
1160 Hellertown Rd,40.597494,-75.340911,Wendy's
6385 Crain Hwy,38.536693,-76.984146,McDonald's
1525 W W T Harris Blvd,35.31364746,-80.78340468,Chick-fil-a
1015 N Dobson Rd,33.43503,-111.86782,Carl's Jr
705 E Lincoln Blvd,38.1442,-97.4216,SONIC Drive In
701 N Wohlleber Dr,40.97456,-91.53962,Taco Bell
5220 Dempster St,42.04107,-87.757522,Panda Express
7741 Colony Rd,35.114786142,-80.783718448,Papa John's Pizza
1 Main St,29.766241,-95.359854,Chick-Fil-A
5801 Clarksville Square Dr,39.21178,-76.937521,Wendy's
2295 E Cinema Dr,43.59107,-116.36687,Domino's Pizza
2214 N Collins St,32.770013,-97.097865,Whataburger
9744 Lower Azusa Rd,34.090115,-118.054376,Wendy's
807 Nashville Pike,36.37977,-86.46442,Taco Bell
1700 S Parrott Ave,27.227123,-80.82994,Domino's Pizza
1287 Town Centre Dr,44.8325,-93.1602,KFC
3001 Richlands Hwy,34.7555,-77.4715,Hardee's
1059 Berea Rd,37.73046,-84.27226,Captain D's
906 State Rd 28,39.191253,-84.254849,Arby's
8924 34th Ave NE,48.097296,-122.188551,McDonald's
3444 S Sherwood Forest Blvd,30.421865951,-91.051876544,Dairy Queen Grill & Chill
902 S Huntington St,41.412671,-85.746552,McDonald's
3030 Central Pkwy,39.138858542,-84.53249131,White Castle
2383 W Us Highway 90,30.17976,-82.67117,Krystal
48 N 1600 W,40.1307,-111.5971,Subway
8620 Burnet Rd,30.368656,-97.727953,Taco Cabana
2163 Kirkwood St,35.983227211,-80.021503934,The Biscuit Factory
345 Highway 6,29.61276,-95.64459,McDonald's
1022 John Sims Pkwy E,30.5177,-86.4713,Wendy's
8425 US Hwy 19,28.28009116,-82.71808292,Culver's
4860 Asbury Rd,42.514686,-90.749387,Hardee's
4272 Albany Post Rd,41.782762934,-73.932081375,McDonald's
4353 Gannon Ln,32.656651,-96.890344,Subway
3497 Hempstead Tpke,40.72562,-73.505936,Five Guys
6662 W Overland Dr,43.43777,-112.11566,Burger King
2302 E Johnson Ave,35.847881951,-90.676727862,Subway (johnson) @ Jonesboro
8750 Wadsworth Blvd,39.856101,-105.080984,Wendy's
4407 S Central Ave,34.00369,-118.25649,Jack in the Box
14730 W Colfax Ave,39.7323,-105.1638,Chick-Fil-A
8530 N Knoxville Ave,40.79192,-89.603629,Dairy Queen
1340 W Mound St,39.94646,-83.03419,Rally's
1249 Route 29,43.097947255,-73.510449528,McDonald's
10516 Sharpsburg Pike,39.600468,-77.729678,Burger King
3456 W Lincoln Ave,33.8352932,-117.9145036,China King
70 E Garfield Blvd,41.79476,-87.62321,McDonald's
1167 Columbus Pike,40.273274,-83.070246,Taco Bell
22442 84 Ave S,47.40042122,-122.227433066,Burger King
225 W Sunshine St,37.182439,-93.293694,Wendy's
Jahnplatz 11/12,52.022988,8.532845,Burger King
1900 Skibo Rd,35.07072,-78.96625,McDonald's
1100 N Moore Ave,35.348,-97.496955,A&w Restaurant
6590 Highway 90a,29.608522906,-95.657957894,Dairy Queen
4701 Main St,29.731871,-95.384669,Wendy's
7 Fairhaven Commons Way,41.644307,-70.88552,Wendy's
10400 Baltimore St NE,45.159948,-93.232678,Jimmy John's
3009 E Busch Blvd,28.03205,-82.42548,Burger King
4403 NW 10th St,35.47878,-97.598976,Sonic Drive-In
9661 Fairfax Blvd,38.864138491,-77.2777462,Popeyes
2751 W Orangethorpe Ave,33.859473,-117.975957,Burger King
6213 S Miller Rd,33.39045,-112.59096,Domino's Pizza
2555 E Pine St,36.177328,-95.954256,Church's Chicken
13771 Newport Ave,33.741592,-117.820694,Round Table Pizza
1133 SW Military Dr,29.356629,-98.509694,El Pollo Loco
4005 S Decatur Blvd,36.11752,-115.208466,El Pollo Loco
770 W Ramsey St,33.92528,-116.88511,Jack in the Box
"C. Bravo Murillo, 222",40.457989,-3.700862,Burger King
1139 W Broadway Rd,33.407074,-111.95721,Burger King
801 3rd Ave W,33.505337,-86.849146,Burger King
5909 Manatee Ave W,27.495873,-82.620487,Burger King
890 Odum Rd,33.64677,-86.8234,McDonald's
2724 Nichol Ave,40.101545,-85.721538,Mcdonald's
3200 E Airfield Doctor Terminal C Gate 14,32.898712845,-97.036021567,Wendy's
1123 Macdavidson Cir,40.085245,-104.927324,Mcdonald's
934 Kings Hwy,40.606884,-73.96269,Dunkin' Donuts
86 13 Lefferts Blvd,40.686097,-73.8241192,Popeye's
6003 Business Highway 51,44.902072807,-89.60716397,Burger King
524 S Main St,39.778977,-93.071225,SONIC Drive In
943 N DuPont Blvd,38.92997,-75.431535,Burger King
1051 N Luther Rd,38.289876,-85.913356,McDonald's
4606 Skidaway Rd,32.0272,-81.0708,Burger King
2015 S Lake St,42.239287,-87.993721,Taco Bell
3809 South St,40.417553,-86.838342,Kentucky Fried Chicken
306 E Caswell St,34.9677,-80.07376,Wendy's
3261 Nicholasville Rd,37.99166,-84.524216,Arby's
762 S Harbor Blvd,33.7376,-117.9205,KFC
2880 SE California Ave,39.015402,-95.651459,McDonald's
300 398 E Monte Christo Rd,26.336316539,-98.155310153,Stripes Store #2276
914 Paducah Rd,36.756155,-88.64036,Dairy Queen
250 Bristol St,33.668081,-117.883174,Wienerschnitzel
"Carrer de Sants, 236",41.375525483,2.129481787,Hotdoks
2527 Lebanon Pike,36.16927,-86.67697,Krystal
40580 Albrae St,37.520226,-121.985664,McDonald's
311 Prairie Hill Rd,42.471741898,-89.055838464,Mcdonald's
1840 Lee Trevino Dr.,31.766537903,-106.318582136,Burger King
9701 N Ash Ave,39.26973,-94.45031,McDonald's
6060 N Figueroa St,34.11179,-118.18827,Taco Bell
385 Kimball Crossing Dr,35.03997,-85.68522,Arby's
Hwy 52 N,35.386854658,-80.193660707,Subway
1400 S Main St,41.45823,-84.55106,Arby's
2104 E Kansas Ave,38.36997,-97.62987,Subway
919 Meridian Ave,37.310007,-121.914128,Wienerschnitzel
4401 E 10th St,39.780070217,-86.095066962,Subway
11815 Foothill Blvd,34.10608065,-117.547531127,Popeyes Louisiana Kitchen
730 W Houghton Lake Dr,44.29843,-84.654808,Burger King
20850 N John Wayne Pkwy,33.069054,-112.046031,Panda Express
3401 S Elm St,39.65392,-104.92967,Pizza Hut
6595 Atlantic Ave,33.87407115,-118.186457,McDonald's
1408 N Hervey,33.679319,-93.605016,Burger King
7925 E 71st St,36.0612,-95.8877,Arby's
1314 Hillside Ave,38.43023,-78.87636,Jimmy John's
4348 Buena Vista Rd,32.46488,-84.91912,Taco Bell
12900 W Thunderbird Rd,33.609211,-112.338677,McDonald's
1807 S Broadway,41.772713,-80.947395,McDonald's
1400c Summit Ave,43.04847,-88.47038,Quiznos
20942 Roscoe Blvd,34.219925,-118.589984,Subway
1408 N Harrison Ave,35.3449,-96.9121,KFC
847 S Main St,36.708451,-86.575866,Taco Bell
361 W Washington St,35.977391,-77.971493,Hardee's
3434 14th St,33.974457,-117.375284,Jack in the Box
22500 Town Cir,33.939239,-117.266347,Taco Bell
1940 Rock Springs Dr,36.194841,-115.246595,Arby's
2233 N Rampart Blvd,36.201835,-115.282173,Pizza Hut
1926 Needmore Rd,39.819346,-84.201369,Captain D's Seafood
1600 N Kickapoo Ave,35.348511,-96.929895,Taco Mayo
21 S 3rd St,40.057139,-82.402302,McDonald's
501 E Division St,44.5528,-90.5901,A&W All-American Food
45761 Dillon Rd,33.7255,-116.1642,Carl's Jr.
1850 S Ferdon Blvd,30.739766754,-86.565000622,SONIC Drive In
2600 E 8 Mile Rd,42.446805238,-83.07622075,KFC
1020 Sylvan Dr,30.448814,-91.054001,McDonald's
1065 Access Rd,33.61054,-83.887726,Domino's Pizza
3670 SW Hall Blvd,45.493432,-122.807337,Wendy's
2900 W Imperial Hwy,33.930825,-118.325922,McDonald's
238 Ripon Rd,43.9638,-88.9412,Shepard's Drive-In
301 Virginia St W,38.35966,-81.64742,Arby's
4420 Kent Rd,41.155429709,-81.402720808,Kfc
6706 Pacific Blvd,33.9783542,-118.2251523,McDonald's
12550 Bellaire Blvd,29.703866243,-95.604287981,Popeyes
1403 W Ferdon St,39.18267,-89.669016,Subway
3819 Walnut St,40.291526,-76.83191952,KFC
120 NE Hillcrest Dr,42.4582,-123.3213,Jack in the Box
2276 Snellville Plz,33.85748,-84.01875,Domino's Pizza
13999 Hall Rd,42.627442,-82.990588,Subway
823 W Base St,30.469651,-83.420237,Sonic
2689 5th Ave,38.42565,-82.40581,Long John Silver's
8680 S US Highway 1,27.7529,-80.4364,Burger King
1879 Indianapolis Blvd,41.6796,-87.4992,White Castle
450 Leavesley Rd,37.0214,-121.5681,Burger King
4748 W Irlo Bronson Memorial Hwy,28.3251,-81.47091,Rally's
1388 Maryland Ave E,44.97707,-93.0427,McDonald's
205 W I 30,32.966946731,-96.334506529,Sonic Drive In
210 N 2nd E,43.830345,-111.77809,Arctic Circle
2995 Highway 36 W,34.158046,-83.469104,Wendy's
415 Gallatin Pike N,36.2666,-86.7113,KFC
1725 E El Monte Way,36.545447,-119.376746,McDonald's
18535 E Smoky Hill Rd,39.618749,-104.771758,SONIC Drive In
9111 Merrill Rd,30.352876597,-81.550577076,Hardee's / Red Burrito
3103 Gordon Dr,42.48984,-96.36735,Subway
1550 Mount Hope Ave,43.12011,-77.61905,Wendy's
2400 Pepperell Pkwy,32.637553,-85.413466,Taco Bell
429 N Church St,34.95744,-81.93753,Chick-Fil-A
95-1860 Meheula Pkwy,21.4677,-158.00181,McDonald's of Mililani Mauka
8111 Leesburg Pike,38.914305,-77.225766,McDonald's
2296 Scott Rd,41.406329584,-84.13135574,Burger King
102b Loyola Dr,33.64061,-78.99057,Jersey Mike's Subs
428 Knickerbocker Ave,40.69948,-73.919532,McDonald's
191 Short Sawmill Rd,35.907894,-84.96973,Quiznos
125 SW State Route 150,38.852141338,-94.378094673,McDonald's
3601 W State Road 46,39.21009,-86.58375,Arby's
6701 E,39.129786,-94.503622866,Mcdonald's
2500 Needmore Rd,39.819564,-84.186866,Hardee's
3663 Roy Messer Hwy,36.109373,-83.337846,Wendy's
Viale Sabotino 9,45.451035,9.198474,Mariu Kebabberia Gastronomica
731 27 Nc Highway 24 Bypass E,35.34495,-80.171389,Sonic Drive In
676 Signal Mountain Rd,35.09854,-85.32828,Burger King
3212 W Addison St,41.946966,-87.708347,White Castle
801 First Colonial Rd,36.8533,-76.0234,KFC
2319 Hanover Pike,39.639298372,-76.866412306,Five Guys
2737 W Indian School Rd,33.494908,-112.118359,Wendy's
4810 E Ray Rd,33.31991,-111.97978,Subway
920 Greenwald Ct,42.851714,-88.324009,Taco Bell
201 Mary Esther Cut Off,30.41396,-86.65395,Burger King
1055 E Irvington Rd,32.16391,-110.95497,SONIC Drive In
4095 N Beltline,32.86464736,-96.992217322,Burger King
9440 W Sahara Ave,36.1445,-115.30074,Tropical Smoothie Cafe
4208 Route 130,40.03799,-74.9159,Arby's
300 Old Flemingsburg Rd,38.179442,-83.443575,Taco Bell
609 2nd Ave E,33.948653,-86.47148,Taco Bell
3711 S Medford Dr,31.31387,-94.71441,Chicken Express
3825 General Degaulle Dr,29.921871796,-90.016630575,Popeyes
2225 E Main St,43.654611,-93.338036,Taco John's
659 W Brandon Blvd,27.937164458,-82.293600126,Jimmy John's
13707 Jefferson Davis Hwy,38.65453,-77.25271,McDonald's
1900 University Ave,34.3626,-89.5092,Fred's Store
4400 Blackhawk Rd,41.4682,-90.54033,Jimmy John's
879 N DuPont Hwy,39.18316,-75.5308,McDonald's
1611 Pelham Rd S,33.78832,-85.76176,Taco Bell
1311 S Saint Louis St,35.76652,-91.64098,Long John Silver's
200 S Jefferson Ave,40.10975,-83.27885,McDonalds
1300 280 Byp,32.472,-85.02883,Hardee's
3460 S College Ave,40.539839,-105.076591,Arby's
1559 E Amar Rd,34.030327,-117.912415,Bamboo Bistro
2227 Airline Dr,32.54249,-93.70901,Captain D's
2930 S Alma School Rd,33.26293,-111.85954,Taco Bell
3402 S Belt Hwy,39.735438,-94.801106,Taco Bell
2010 Veterans Memorial Pkwy S,40.36757,-86.8717,Wendy's
819 S 3rd St,34.22471,-77.94414,Burger King
7069 Schaefer Ave,34.0033,-117.6514,Carl's Jr.
4844 S Val Vista Dr,33.262436,-111.75551,Subway
